Genus,species,,type,Synonym,other,Origin,Version,Source,NCBI Tax ID,URL,Ensembl
Hepatospora,eriocheir,,,Fusarium oxysporum,,,,Ensembl,1081669,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/hepatospora_eriocheir/pep/Hepatospora_eriocheir.ASM208787v1.pep.all.fa.gz,fungi_microsporidia1_collection
Heterobasidion,irregulare,,TC 32-1,,,,,Ensembl,747525,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/heterobasidion_irregulare_tc_32_1/pep/Heterobasidion_irregulare_tc_32_1.Heterobasidion_irregulare_v2.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Hirsutella,minnesotensis,,3608,,,,,Ensembl,1043627,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/hirsutella_minnesotensis_3608/pep/Hirsutella_minnesotensis_3608.ASM95604v1.pep.all.fa.gz,fungi_ascomycota2_collection
Histoplasma,capsulatum,,G186AR,,,,,Ensembl,447093,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_g186ar/pep/Histoplasma_capsulatum_g186ar.ASM15011v1.pep.all.fa.gz,fungi_ascomycota1_collection
Histoplasma,capsulatum,,H143,,,,,Ensembl,544712,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_h143/pep/Histoplasma_capsulatum_h143.ASM15103v1.pep.all.fa.gz,fungi_ascomycota1_collection
Histoplasma,capsulatum,,H88,,,,,Ensembl,544711,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_h88/pep/Histoplasma_capsulatum_h88.ASM15100v2.pep.all.fa.gz,fungi_ascomycota1_collection
Histoplasma,capsulatum,,NAm1,,,,,Ensembl,339724,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_nam1/pep/Histoplasma_capsulatum_nam1.ASM14958v1.pep.all.fa.gz,fungi_ascomycota1_collection
Hydnomerulius,pinastri,,MD-312,,,,,Ensembl,994086,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hydnomerulius_pinastri_md_312/pep/Hydnomerulius_pinastri_md_312.Hydpi2.pep.all.fa.gz,fungi_basidiomycota1_collection
Hypholoma,sublateritium,,FD-334 SS-4,,,,,Ensembl,945553,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hypholoma_sublateritium_fd_334_ss_4/pep/Hypholoma_sublateritium_fd_334_ss_4.Hypsu1.pep.all.fa.gz,fungi_basidiomycota1_collection
Hyphopichia,burtonii,,NRRL Y-1933,,,,,Ensembl,984485,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hyphopichia_burtonii_nrrl_y_1933/pep/Hyphopichia_burtonii_nrrl_y_1933.Hypbu1.pep.all.fa.gz,fungi_ascomycota3_collection
Hypsizygus,marmoreus,,,,,,,Ensembl,39966,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hypsizygus_marmoreus/pep/Hypsizygus_marmoreus.ASM160531v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Isaria,fumosorosea,,ARSEF 2679,,,,,Ensembl,1081104,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/isaria_fumosorosea_arsef_2679/pep/Isaria_fumosorosea_arsef_2679.ISF_1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Jaapia,argillacea,,MUCL 33604,,,,,Ensembl,933084,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/jaapia_argillacea_mucl_33604/pep/Jaapia_argillacea_mucl_33604.Jaaar1.pep.all.fa.gz,fungi_basidiomycota1_collection
Kalmanozyma,brasiliensis,,GHG001,,,,,Ensembl,1365824,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kalmanozyma_brasiliensis_ghg001/pep/Kalmanozyma_brasiliensis_ghg001.PSEUBRA1.pep.all.fa.gz,fungi_basidiomycota1_collection
Kazachstania,africana,,CBS 2517,,,,,Ensembl,1071382,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kazachstania_africana_cbs_2517/pep/Kazachstania_africana_cbs_2517.Ka_CBS2517.pep.all.fa.gz,fungi_ascomycota1_collection
Kazachstania,naganishii,,CBS 8797,,,,,Ensembl,1071383,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kazachstania_naganishii_cbs_8797/pep/Kazachstania_naganishii_cbs_8797.ASM34898v1.pep.all.fa.gz,fungi_ascomycota1_collection
Kluyveromyces,lactis,,,,,,,Ensembl,28985,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kluyveromyces_lactis/pep/Kluyveromyces_lactis.ASM251v1.pep.all.fa.gz,fungi_ascomycota1_collection
Kluyveromyces,marxianus,,,,,,,Ensembl,4911,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/kluyveromyces_marxianus/pep/Kluyveromyces_marxianus.KM1777_03.pep.all.fa.gz,fungi_ascomycota3_collection
Kluyveromyces,marxianus,,DMKU3-1042,,,,,Ensembl,1003335,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/kluyveromyces_marxianus_dmku3_1042/pep/Kluyveromyces_marxianus_dmku3_1042.Kmar_1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Komagataella,pastoris,,,,,,,Ensembl,4922,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/komagataella_pastoris_gca_001708105/pep/Komagataella_pastoris_gca_001708105.ASM170810v1.pep.all.fa.gz,fungi_ascomycota3_collection
Komagataella,phaffii,,,,,,,Ensembl,460519,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/komagataella_phaffii/pep/Komagataella_phaffii.ASM170808v1.pep.all.fa.gz,fungi_ascomycota3_collection
Komagataella,phaffii,,CBS 7435,,,,,Ensembl,981350,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/komagataella_phaffii_cbs_7435/pep/Komagataella_phaffii_cbs_7435.PicPas_Mar2011.pep.all.fa.gz,fungi_ascomycota1_collection
Komagataella,phaffii,,GS115,,,,,Ensembl,644223,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/komagataella_phaffii_gs115/pep/Komagataella_phaffii_gs115.ASM174695v1.pep.all.fa.gz,fungi_ascomycota3_collection
Kuraishia,capsulata,,CBS 1993,,,,,Ensembl,1382522,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kuraishia_capsulata_cbs_1993/pep/Kuraishia_capsulata_cbs_1993.AUH_PRJEB4427_v1.pep.all.fa.gz,fungi_ascomycota1_collection
Kwoniella,bestiolae,,CBS 10118,,,,,Ensembl,1296100,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_bestiolae_cbs_10118/pep/Kwoniella_bestiolae_cbs_10118.Cryp_best_CBS10118_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,dejecticola,,CBS 10117,,,,,Ensembl,1296121,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_dejecticola_cbs_10117/pep/Kwoniella_dejecticola_cbs_10117.Cryp_deje_CBS10117_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,heveanensis,,BCC8398,,,,,Ensembl,1296120,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_heveanensis_bcc8398/pep/Kwoniella_heveanensis_bcc8398.Cryp_heve_BCC8398_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,heveanensis,,CBS 569,,,,,Ensembl,1296119,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_heveanensis_cbs_569/pep/Kwoniella_heveanensis_cbs_569.Cryp_heve_CBS569_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,mangroviensis,,CBS 10435,,,,,Ensembl,1331196,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_mangroviensis_cbs_10435/pep/Kwoniella_mangroviensis_cbs_10435.Kwon_mang_CBS10435_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,mangroviensis,,CBS 8507,,,,,Ensembl,1296122,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_mangroviensis_cbs_8507/pep/Kwoniella_mangroviensis_cbs_8507.Kwon_mang_CBS8507_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,mangroviensis,,CBS 8886,,,,,Ensembl,1296123,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_mangroviensis_cbs_8886/pep/Kwoniella_mangroviensis_cbs_8886.Kwon_mang_CBS8886_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Kwoniella,pini,,CBS 10737,,,,,Ensembl,1296096,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_pini_cbs_10737/pep/Kwoniella_pini_cbs_10737.Cryp_pinu_CBS10737_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Laccaria,amethystina,,LaAM-08-1,,,,,Ensembl,1095629,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/laccaria_amethystina_laam_08_1/pep/Laccaria_amethystina_laam_08_1.Laccaria_amethystina_LaAM-08-1_v1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Laccaria,bicolor,,S238N-H82,,,,,Ensembl,486041,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/laccaria_bicolor_s238n_h82/pep/Laccaria_bicolor_s238n_h82.V1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Lachancea,dasiensis,,CBS 10888,,,,,Ensembl,1266660,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_dasiensis_cbs_10888/pep/Lachancea_dasiensis_cbs_10888.LADA0.pep.all.fa.gz,fungi_ascomycota3_collection
Lachancea,fermentati,,,,,,,Ensembl,4955,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_fermentati/pep/Lachancea_fermentati.LAFE0.pep.all.fa.gz,fungi_ascomycota3_collection
Lachancea,lanzarotensis,,,,,,,Ensembl,1245769,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/lachancea_lanzarotensis/pep/Lachancea_lanzarotensis.LALA0.pep.all.fa.gz,fungi_ascomycota2_collection
Lachancea,meyersii,,CBS 8951,,,,,Ensembl,1266667,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_meyersii_cbs_8951/pep/Lachancea_meyersii_cbs_8951.LAME0.pep.all.fa.gz,fungi_ascomycota3_collection
Lachancea,mirantina,,,,,,,Ensembl,1230905,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_mirantina/pep/Lachancea_mirantina.LAMI0.pep.all.fa.gz,fungi_ascomycota3_collection
Lachancea,nothofagi,,CBS 11611,,,,,Ensembl,1266666,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_nothofagi_cbs_11611/pep/Lachancea_nothofagi_cbs_11611.LANO0.pep.all.fa.gz,fungi_ascomycota3_collection
Lachancea,sp.,,CBS 6924,,,,,Ensembl,433476,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_sp_cbs_6924/pep/Lachancea_sp_cbs_6924.LAFA0.pep.all.fa.gz,fungi_ascomycota3_collection
Lachancea,thermotolerans,,CBS 6340,,,,,Ensembl,559295,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/lachancea_thermotolerans_cbs_6340/pep/Lachancea_thermotolerans_cbs_6340.ASM14280v1.pep.all.fa.gz,fungi_ascomycota1_collection
Laetiporus,sulphureus,,93-53,,,,,Ensembl,1314785,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/laetiporus_sulphureus_93_53/pep/Laetiporus_sulphureus_93_53.Laesu1.pep.all.fa.gz,fungi_basidiomycota1_collection
Lentinula,edodes,,,,,,,Ensembl,5353,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/lentinula_edodes/pep/Lentinula_edodes.Lened_assembly01.pep.all.fa.gz,fungi_basidiomycota1_collection
Leptosphaeria,maculans,,,,,,,Ensembl,985895,ftp.ensemblgenomes.org/pub/fungi/current/fasta/leptosphaeria_maculans/pep/Leptosphaeria_maculans.ASM23037v1.pep.all.fa.gz,
Leucoagaricus,sp.,,SymC.cos,,,,,Ensembl,1714833,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/leucoagaricus_sp_symc_cos/pep/Leucoagaricus_sp_symc_cos.ASM156373v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Lichtheimia,corymbifera,,,,JMRC:FSU:9682,,,Ensembl,1263082,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/lichtheimia_corymbifera_jmrc_fsu_9682/pep/Lichtheimia_corymbifera_jmrc_fsu_9682.454Minimus.pep.all.fa.gz,fungi_mucoromycota1_collection
Lichtheimia,ramosa,,,,,,,Ensembl,688394,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/lichtheimia_ramosa/pep/Lichtheimia_ramosa.Lramosa_hybrid_454_Illumina.pep.all.fa.gz,fungi_mucoromycota1_collection
Lipomyces,starkeyi,,NRRL Y-11557,,,,,Ensembl,675824,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lipomyces_starkeyi_nrrl_y_11557/pep/Lipomyces_starkeyi_nrrl_y_11557.Lipst1_1.pep.all.fa.gz,fungi_ascomycota3_collection
Lodderomyces,elongisporus,,NRRL YB-4239,,,BROAD,,Ensembl,379508,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/lodderomyces_elongisporus_nrrl_yb_4239/pep/Lodderomyces_elongisporus_nrrl_yb_4239.ASM14968v1.pep.all.fa.gz,fungi_ascomycota1_collection
Macrophomina,phaseolina,,MS6,,,,,Ensembl,1126212,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/macrophomina_phaseolina_ms6/pep/Macrophomina_phaseolina_ms6.MphMS6_1.0.pep.all.fa.gz,fungi_ascomycota1_collection
Madurella,mycetomatis,,,,,,,Ensembl,100816,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/madurella_mycetomatis/pep/Madurella_mycetomatis.ASM127576v2.pep.all.fa.gz,fungi_ascomycota3_collection
Magnaporthe,oryzae,,,,,,,Ensembl,242507,ftp.ensemblgenomes.org/pub/fungi/current/fasta/magnaporthe_oryzae/pep/Magnaporthe_oryzae.MG8.pep.all.fa.gz,
Magnaporthiopsis,poae,,ATCC 64411,,,BROAD,,Ensembl,644358,ftp.ensemblgenomes.org/pub/fungi/current/fasta/magnaporthe_poae/pep/Magnaporthe_poae.Mag_poae_ATCC_64411_V1.pep.all.fa.gz,
Malassezia,pachydermatis,,,,,,,Ensembl,77020,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/malassezia_pachydermatis/pep/Malassezia_pachydermatis.MalaPachy.pep.all.fa.gz,fungi_basidiomycota1_collection
Malassezia,sympodialis,,ATCC 42132,,,,,Ensembl,1230383,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/malassezia_sympodialis_atcc_42132/pep/Malassezia_sympodialis_atcc_42132.ASM34930v2.pep.all.fa.gz,fungi_basidiomycota1_collection
Marssonina,brunnea,f. sp. multigermtubi,,,,,,Ensembl,1072389,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/marssonina_brunnea_f_sp_multigermtubi_mb_m1/pep/Marssonina_brunnea_f_sp_multigermtubi_mb_m1.ASM29877v1.pep.all.fa.gz,fungi_ascomycota1_collection
Melampsora,larici-populina,,,,,,,Ensembl,747676,ftp.ensemblgenomes.org/pub/fungi/current/fasta/melampsora_laricipopulina/pep/Melampsora_laricipopulina.GCA_000204055.1.pep.all.fa.gz,
Metarhizium,acridum,,CQMa 102,,,,,Ensembl,655827,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_acridum_cqma_102/pep/Metarhizium_acridum_cqma_102.MetAcr_May2010.pep.all.fa.gz,fungi_ascomycota1_collection
Metarhizium,album,,ARSEF 1941,,,,,Ensembl,1081103,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_album_arsef_1941/pep/Metarhizium_album_arsef_1941.MAM_1.0_for_version_1_of_the_Metarhizium_album_genome.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,anisopliae,,,,,,,Ensembl,5530,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_anisopliae/pep/Metarhizium_anisopliae.Metarhizium_anisopliae.pep.all.fa.gz,fungi_ascomycota1_collection
Metarhizium,anisopliae,,ARSEF 23,,,,,Ensembl,655844,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_anisopliae_arsef_23/pep/Metarhizium_anisopliae_arsef_23.MAA_2.0.pep.all.fa.gz,fungi_ascomycota1_collection
Metarhizium,anisopliae,,ARSEF 549,,,,,Ensembl,1276135,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_anisopliae_arsef_549/pep/Metarhizium_anisopliae_arsef_549.MAN_1.0.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,anisopliae,,BRIP 53284,,,,,Ensembl,1291519,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_anisopliae_brip_53284/pep/Metarhizium_anisopliae_brip_53284.ASM42698v1.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,anisopliae,,BRIP 53293,,,,,Ensembl,1291518,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_anisopliae_brip_53293/pep/Metarhizium_anisopliae_brip_53293.ASM42696v1.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,brunneum,,ARSEF 3297,,,,,Ensembl,1276141,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_brunneum_arsef_3297/pep/Metarhizium_brunneum_arsef_3297.MBR_1.0.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,guizhouense,,ARSEF 977,,,,,Ensembl,1276136,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_guizhouense_arsef_977/pep/Metarhizium_guizhouense_arsef_977.MGU_1.0.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,majus,,ARSEF 297,,,,,Ensembl,1276143,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_majus_arsef_297/pep/Metarhizium_majus_arsef_297.MAJ_1.0.pep.all.fa.gz,fungi_ascomycota2_collection
Metarhizium,rileyi,,RCEF 4871,,,,,Ensembl,1081105,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/metarhizium_rileyi_rcef_4871/pep/Metarhizium_rileyi_rcef_4871.NOR_1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Metarhizium,robertsii,,,,,,,Ensembl,568076,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_robertsii/pep/Metarhizium_robertsii.MR2010_11_27.pep.all.fa.gz,fungi_ascomycota1_collection
Metschnikowia,bicuspidata,var. bicuspidata,,,,,,Ensembl,869754,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993/pep/Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993.Metbi1.pep.all.fa.gz,fungi_ascomycota3_collection
Meyerozyma,guilliermondii,,ATCC 6260,Candida guilliermondii,,BROAD,,Ensembl,294746,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/meyerozyma_guilliermondii_atcc_6260/pep/Meyerozyma_guilliermondii_atcc_6260.ASM14942v1.pep.all.fa.gz,fungi_ascomycota1_collection
Microbotryum,violaceum,,,,,,,Ensembl,683840,ftp.ensemblgenomes.org/pub/fungi/current/fasta/microbotryum_violaceum/pep/Microbotryum_violaceum.GCA_000166175.1.pep.all.fa.gz,
Microdochium,bolleyi,,,,,,,Ensembl,196109,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/microdochium_bolleyi/pep/Microdochium_bolleyi.Microdochium_bolleyi_v1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Millerozyma,farinosa,,CBS 7064,,,,,Ensembl,559304,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/millerozyma_farinosa_cbs_7064/pep/Millerozyma_farinosa_cbs_7064.ASM31589v1.pep.all.fa.gz,fungi_ascomycota1_collection
Mitosporidium,daphniae,,,,,,,Ensembl,1485682,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/mitosporidium_daphniae/pep/Mitosporidium_daphniae.UGP1.0.pep.all.fa.gz,fungi_microsporidia1_collection
Mixia,osmundae,,IAM 14324,,,,,Ensembl,764103,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/mixia_osmundae_iam_14324/pep/Mixia_osmundae_iam_14324.Mosmundae_2.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Moesziomyces,antarcticus,,,,,,,Ensembl,84753,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moesziomyces_antarcticus/pep/Moesziomyces_antarcticus.ASM74776v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Moesziomyces,aphidis,,DSM 70725,,,,,Ensembl,1391700,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moesziomyces_aphidis_dsm_70725/pep/Moesziomyces_aphidis_dsm_70725.PseuAph1.0.pep.all.fa.gz,fungi_basidiomycota1_collection
Moniliophthora,perniciosa,,FA553,,,,,Ensembl,554373,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moniliophthora_perniciosa_fa553/pep/Moniliophthora_perniciosa_fa553.ASM18302v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Moniliophthora,roreri,,,,,,,Ensembl,221103,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moniliophthora_roreri/pep/Moniliophthora_roreri.ASM146670v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Moniliophthora,roreri,,MCA 2997,,,,,Ensembl,1381753,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/moniliophthora_roreri_mca_2997/pep/Moniliophthora_roreri_mca_2997.M_roreri_MCA_2997_v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Mortierella,elongata,,AG-77,,,,,Ensembl,1314771,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mortierella_elongata_ag_77/pep/Mortierella_elongata_ag_77.Mortierella_elongata_AG-77_v2.0.pep.all.fa.gz,fungi_mucoromycota1_collection
Mortierella,verticillata,,NRRL 6337,,,BROAD,,Ensembl,1069443,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mortierella_verticillata_nrrl_6337/pep/Mortierella_verticillata_nrrl_6337.Mort_vert_NRRL_6337_V1.pep.all.fa.gz,fungi_mucoromycota1_collection
Mucor,ambiguus,,,,,,,Ensembl,91626,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mucor_ambiguus/pep/Mucor_ambiguus.ASM95059v1.pep.all.fa.gz,fungi_mucoromycota1_collection
Mucor,circinelloides,f. circinelloides,1006PhL,,,,,Ensembl,1220926,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mucor_circinelloides_f_circinelloides_1006phl/pep/Mucor_circinelloides_f_circinelloides_1006phl.Muco_sp_1006Ph_V1.pep.all.fa.gz,fungi_mucoromycota1_collection
Mucor,circinelloides,f. lusitanicus,CBS 277.49,,,,,Ensembl,747725,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/mucor_circinelloides_f_lusitanicus_cbs_277_49/pep/Mucor_circinelloides_f_lusitanicus_cbs_277_49.Mucci2.pep.all.fa.gz,fungi_mucoromycota1_collection
Mycosphaerella,eumusae,,,,,,,Ensembl,321146,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/mycosphaerella_eumusae/pep/Mycosphaerella_eumusae.ASM157823v1.pep.all.fa.gz,fungi_ascomycota3_collection
Nadsonia,fulvescens,var. elongata,,,,,,Ensembl,857566,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/nadsonia_fulvescens_var_elongata_dsm_6958/pep/Nadsonia_fulvescens_var_elongata_dsm_6958.Nadfu1.pep.all.fa.gz,fungi_ascomycota3_collection
Nannizzia,gypsea,,CBS 118893,Microsporum gypseum,,BROAD,,Ensembl,535722,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/nannizzia_gypsea_cbs_118893/pep/Nannizzia_gypsea_cbs_118893.MS_CBS118893.pep.all.fa.gz,fungi_ascomycota1_collection
Naumovozyma,castellii,,CBS 4309,,,,,Ensembl,1064592,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/naumovozyma_castellii_cbs_4309/pep/Naumovozyma_castellii_cbs_4309.ASM23734v1.pep.all.fa.gz,fungi_ascomycota1_collection
